year,t1,t2,t3,t4,patch_row,patch_col,has_fire,valid_ratio
2021,20210202,20210218,20210306,20210322,336,656,1,1.0
2021,20210202,20210218,20210306,20210322,336,672,1,1.0
2021,20210202,20210218,20210306,20210322,336,688,1,1.0
2021,20210202,20210218,20210306,20210322,336,704,1,1.0
2021,20210202,20210218,20210306,20210322,336,720,1,1.0
2021,20210202,20210218,20210306,20210322,336,736,1,1.0
2021,20210202,20210218,20210306,20210322,336,752,1,1.0
2021,20210202,20210218,20210306,20210322,336,768,1,1.0
2021,20210202,20210218,20210306,20210322,336,784,1,1.0
2021,20210202,20210218,20210306,20210322,336,800,1,1.0
2021,20210202,20210218,20210306,20210322,336,816,1,1.0
2021,20210202,20210218,20210306,20210322,336,832,1,1.0
2021,20210202,20210218,20210306,20210322,336,848,1,1.0
2021,20210202,20210218,20210306,20210322,336,864,1,0.9462890625
2021,20210202,20210218,20210306,20210322,352,512,1,0.8125
2021,20210202,20210218,20210306,20210322,352,528,1,1.0
2021,20210202,20210218,20210306,20210322,352,544,1,1.0
2021,20210202,20210218,20210306,20210322,352,560,1,1.0
2021,20210202,20210218,20210306,20210322,352,576,1,1.0
2021,20210202,20210218,20210306,20210322,352,592,1,1.0
2021,20210202,20210218,20210306,20210322,352,608,1,1.0
2021,20210202,20210218,20210306,20210322,352,624,1,1.0
2021,20210202,20210218,20210306,20210322,352,640,1,1.0
2021,20210202,20210218,20210306,20210322,352,656,1,1.0
2021,20210202,20210218,20210306,20210322,352,672,1,1.0
2021,20210202,20210218,20210306,20210322,352,688,1,1.0
2021,20210202,20210218,20210306,20210322,352,704,1,1.0
2021,20210202,20210218,20210306,20210322,352,720,1,1.0
2021,20210202,20210218,20210306,20210322,352,736,1,1.0
2021,20210202,20210218,20210306,20210322,352,752,1,1.0
2021,20210202,20210218,20210306,20210322,352,768,1,1.0
2021,20210202,20210218,20210306,20210322,352,784,1,1.0
2021,20210202,20210218,20210306,20210322,352,800,1,1.0
2021,20210202,20210218,20210306,20210322,352,816,1,1.0
2021,20210202,20210218,20210306,20210322,352,832,1,1.0
2021,20210202,20210218,20210306,20210322,352,848,1,1.0
2021,20210202,20210218,20210306,20210322,352,864,1,0.87109375
2021,20210202,20210218,20210306,20210322,368,512,1,0.5576171875
2021,20210202,20210218,20210306,20210322,368,528,1,0.826171875
2021,20210202,20210218,20210306,20210322,368,544,1,0.962890625
2021,20210202,20210218,20210306,20210322,368,560,1,1.0
2021,20210202,20210218,20210306,20210322,368,576,1,1.0
2021,20210202,20210218,20210306,20210322,368,592,1,1.0
2021,20210202,20210218,20210306,20210322,368,608,1,1.0
2021,20210202,20210218,20210306,20210322,368,624,1,1.0
2021,20210202,20210218,20210306,20210322,368,640,1,1.0
2021,20210202,20210218,20210306,20210322,368,656,1,1.0
2021,20210202,20210218,20210306,20210322,368,672,1,1.0
2021,20210202,20210218,20210306,20210322,368,688,1,1.0
2021,20210202,20210218,20210306,20210322,368,704,1,1.0
2021,20210202,20210218,20210306,20210322,368,720,1,1.0
2021,20210202,20210218,20210306,20210322,368,736,1,1.0
2021,20210202,20210218,20210306,20210322,368,752,1,1.0
2021,20210202,20210218,20210306,20210322,368,768,1,1.0
2021,20210202,20210218,20210306,20210322,368,784,1,1.0
2021,20210202,20210218,20210306,20210322,368,800,1,1.0
2021,20210202,20210218,20210306,20210322,368,816,1,1.0
2021,20210202,20210218,20210306,20210322,368,832,1,1.0
2021,20210202,20210218,20210306,20210322,368,848,1,1.0
2021,20210202,20210218,20210306,20210322,368,864,0,0.896484375
2021,20210202,20210218,20210306,20210322,384,544,0,0.587890625
2021,20210202,20210218,20210306,20210322,384,560,0,0.8505859375
2021,20210202,20210218,20210306,20210322,384,576,0,0.986328125
2021,20210202,20210218,20210306,20210322,384,592,1,0.8935546875
2021,20210202,20210218,20210306,20210322,384,608,1,0.8095703125
2021,20210202,20210218,20210306,20210322,384,624,1,0.904296875
2021,20210202,20210218,20210306,20210322,384,640,1,1.0
2021,20210202,20210218,20210306,20210322,384,656,1,1.0
2021,20210202,20210218,20210306,20210322,384,672,1,1.0
2021,20210202,20210218,20210306,20210322,384,688,1,1.0
2021,20210202,20210218,20210306,20210322,384,704,1,1.0
2021,20210202,20210218,20210306,20210322,384,720,1,1.0
2021,20210202,20210218,20210306,20210322,384,736,1,1.0
2021,20210202,20210218,20210306,20210322,384,752,1,1.0
2021,20210202,20210218,20210306,20210322,384,768,1,1.0
2021,20210202,20210218,20210306,20210322,384,784,1,1.0
2021,20210202,20210218,20210306,20210322,384,800,1,1.0
2021,20210202,20210218,20210306,20210322,384,816,1,1.0
2021,20210202,20210218,20210306,20210322,384,832,1,1.0
2021,20210202,20210218,20210306,20210322,384,848,1,1.0
2021,20210202,20210218,20210306,20210322,384,864,0,0.9873046875
2021,20210202,20210218,20210306,20210322,384,880,0,0.7392578125
2021,20210202,20210218,20210306,20210322,400,576,0,0.5361328125
2021,20210202,20210218,20210306,20210322,400,624,0,0.703125
2021,20210202,20210218,20210306,20210322,400,640,0,0.9765625
2021,20210202,20210218,20210306,20210322,400,656,1,0.96484375
2021,20210202,20210218,20210306,20210322,400,672,1,0.98828125
2021,20210202,20210218,20210306,20210322,400,688,1,1.0
2021,20210202,20210218,20210306,20210322,400,704,1,1.0
2021,20210202,20210218,20210306,20210322,400,720,1,1.0
2021,20210202,20210218,20210306,20210322,400,736,1,1.0
2021,20210202,20210218,20210306,20210322,400,752,1,1.0
2021,20210202,20210218,20210306,20210322,400,768,1,1.0
2021,20210202,20210218,20210306,20210322,400,784,1,1.0
2021,20210202,20210218,20210306,20210322,400,800,1,1.0
2021,20210202,20210218,20210306,20210322,400,816,1,1.0
2021,20210202,20210218,20210306,20210322,400,832,1,1.0
2021,20210202,20210218,20210306,20210322,400,848,1,1.0
2021,20210202,20210218,20210306,20210322,400,864,0,1.0
2021,20210202,20210218,20210306,20210322,400,880,0,0.880859375
2021,20210202,20210218,20210306,20210322,416,640,0,0.541015625
2021,20210202,20210218,20210306,20210322,416,672,0,0.546875
2021,20210202,20210218,20210306,20210322,416,688,0,0.6298828125
2021,20210202,20210218,20210306,20210322,416,704,1,0.7861328125
2021,20210202,20210218,20210306,20210322,416,720,1,0.9501953125
2021,20210202,20210218,20210306,20210322,416,736,1,1.0
2021,20210202,20210218,20210306,20210322,416,752,1,0.9306640625
2021,20210202,20210218,20210306,20210322,416,768,1,0.904296875
2021,20210202,20210218,20210306,20210322,416,784,1,0.9736328125
2021,20210202,20210218,20210306,20210322,416,800,1,1.0
2021,20210202,20210218,20210306,20210322,416,816,1,1.0
2021,20210202,20210218,20210306,20210322,416,832,1,1.0
2021,20210202,20210218,20210306,20210322,416,848,0,1.0
2021,20210202,20210218,20210306,20210322,416,864,0,1.0
2021,20210202,20210218,20210306,20210322,416,880,0,0.7998046875
2021,20210202,20210218,20210306,20210322,432,720,0,0.5283203125
2021,20210202,20210218,20210306,20210322,432,736,0,0.634765625
2021,20210202,20210218,20210306,20210322,432,784,1,0.744140625
2021,20210202,20210218,20210306,20210322,432,800,1,0.8056640625
2021,20210202,20210218,20210306,20210322,432,816,0,0.7734375
2021,20210202,20210218,20210306,20210322,432,832,0,0.7802734375
2021,20210202,20210218,20210306,20210322,432,848,0,0.6953125
2021,20210202,20210218,20210306,20210322,432,864,1,0.7314453125
2021,20210202,20210218,20210306,20210322,432,880,1,0.5546875
2021,20210218,20210306,20210322,20210407,16,144,0,0.517578125
2021,20210218,20210306,20210322,20210407,16,160,0,0.703125
2021,20210218,20210306,20210322,20210407,16,176,0,0.5849609375
2021,20210218,20210306,20210322,20210407,32,144,0,0.6171875
2021,20210218,20210306,20210322,20210407,32,160,0,0.7197265625
2021,20210218,20210306,20210322,20210407,32,176,0,0.658203125
2021,20210218,20210306,20210322,20210407,32,192,0,0.57421875
2021,20210218,20210306,20210322,20210407,48,64,1,0.6474609375
2021,20210218,20210306,20210322,20210407,48,80,1,0.5625
2021,20210218,20210306,20210322,20210407,48,160,0,0.6103515625
2021,20210218,20210306,20210322,20210407,48,176,0,0.888671875
2021,20210218,20210306,20210322,20210407,48,192,0,0.9169921875
2021,20210218,20210306,20210322,20210407,48,208,0,0.73046875
2021,20210218,20210306,20210322,20210407,64,48,1,0.8173828125
2021,20210218,20210306,20210322,20210407,64,64,1,0.98046875
2021,20210218,20210306,20210322,20210407,64,80,1,0.9091796875
2021,20210218,20210306,20210322,20210407,64,96,0,0.7021484375
2021,20210218,20210306,20210322,20210407,64,112,1,0.69921875
2021,20210218,20210306,20210322,20210407,64,128,1,0.7568359375
2021,20210218,20210306,20210322,20210407,64,144,1,0.5078125
2021,20210218,20210306,20210322,20210407,64,160,0,0.6044921875
2021,20210218,20210306,20210322,20210407,64,176,0,0.9111328125
2021,20210218,20210306,20210322,20210407,64,192,0,0.9814453125
2021,20210218,20210306,20210322,20210407,64,208,0,0.94921875
2021,20210218,20210306,20210322,20210407,64,224,0,0.798828125
2021,20210218,20210306,20210322,20210407,80,32,1,0.7021484375
2021,20210218,20210306,20210322,20210407,80,48,1,1.0
2021,20210218,20210306,20210322,20210407,80,64,1,1.0
2021,20210218,20210306,20210322,20210407,80,80,1,0.9931640625
2021,20210218,20210306,20210322,20210407,80,96,1,0.953125
2021,20210218,20210306,20210322,20210407,80,112,1,0.958984375
2021,20210218,20210306,20210322,20210407,80,128,1,0.9853515625
2021,20210218,20210306,20210322,20210407,80,144,1,0.8642578125
2021,20210218,20210306,20210322,20210407,80,160,0,0.8623046875
2021,20210218,20210306,20210322,20210407,80,176,0,0.984375
2021,20210218,20210306,20210322,20210407,80,192,0,1.0
2021,20210218,20210306,20210322,20210407,80,208,0,1.0
2021,20210218,20210306,20210322,20210407,80,224,1,0.927734375
2021,20210218,20210306,20210322,20210407,80,240,1,0.7392578125
2021,20210218,20210306,20210322,20210407,80,256,0,0.66796875
2021,20210218,20210306,20210322,20210407,80,272,0,0.578125
2021,20210218,20210306,20210322,20210407,96,32,1,0.8447265625
2021,20210218,20210306,20210322,20210407,96,48,1,1.0
2021,20210218,20210306,20210322,20210407,96,64,1,1.0
2021,20210218,20210306,20210322,20210407,96,80,1,1.0
2021,20210218,20210306,20210322,20210407,96,96,1,1.0
2021,20210218,20210306,20210322,20210407,96,112,1,1.0
2021,20210218,20210306,20210322,20210407,96,128,1,1.0
2021,20210218,20210306,20210322,20210407,96,144,1,0.9990234375
2021,20210218,20210306,20210322,20210407,96,160,1,0.9990234375
2021,20210218,20210306,20210322,20210407,96,176,0,1.0
2021,20210218,20210306,20210322,20210407,96,192,0,1.0
2021,20210218,20210306,20210322,20210407,96,208,0,1.0
2021,20210218,20210306,20210322,20210407,96,224,1,0.98828125
2021,20210218,20210306,20210322,20210407,96,240,1,0.888671875
2021,20210218,20210306,20210322,20210407,96,256,0,0.7197265625
2021,20210218,20210306,20210322,20210407,96,272,0,0.63671875
2021,20210218,20210306,20210322,20210407,96,288,0,0.6875
2021,20210218,20210306,20210322,20210407,96,304,0,0.84375
2021,20210218,20210306,20210322,20210407,96,320,0,0.90625
2021,20210218,20210306,20210322,20210407,96,336,0,0.7685546875
2021,20210218,20210306,20210322,20210407,112,16,1,0.5380859375
2021,20210218,20210306,20210322,20210407,112,32,1,0.984375
2021,20210218,20210306,20210322,20210407,112,48,1,1.0
2021,20210218,20210306,20210322,20210407,112,64,1,1.0
2021,20210218,20210306,20210322,20210407,112,80,1,1.0
2021,20210218,20210306,20210322,20210407,112,96,1,1.0
2021,20210218,20210306,20210322,20210407,112,112,1,1.0
2021,20210218,20210306,20210322,20210407,112,128,1,1.0
2021,20210218,20210306,20210322,20210407,112,144,1,1.0
2021,20210218,20210306,20210322,20210407,112,160,1,1.0
2021,20210218,20210306,20210322,20210407,112,176,1,1.0
2021,20210218,20210306,20210322,20210407,112,192,1,1.0
2021,20210218,20210306,20210322,20210407,112,208,0,1.0
2021,20210218,20210306,20210322,20210407,112,224,0,0.990234375
2021,20210218,20210306,20210322,20210407,112,240,1,0.908203125
2021,20210218,20210306,20210322,20210407,112,256,1,0.6533203125
2021,20210218,20210306,20210322,20210407,112,304,0,0.6337890625
2021,20210218,20210306,20210322,20210407,112,320,0,0.791015625
2021,20210218,20210306,20210322,20210407,112,336,0,0.875
2021,20210218,20210306,20210322,20210407,112,352,0,0.7919921875
2021,20210218,20210306,20210322,20210407,128,16,1,0.6201171875
2021,20210218,20210306,20210322,20210407,128,32,1,0.9912109375
2021,20210218,20210306,20210322,20210407,128,48,1,1.0
2021,20210218,20210306,20210322,20210407,128,64,1,1.0
2021,20210218,20210306,20210322,20210407,128,80,1,1.0
2021,20210218,20210306,20210322,20210407,128,96,1,1.0
2021,20210218,20210306,20210322,20210407,128,112,1,1.0
2021,20210218,20210306,20210322,20210407,128,128,1,1.0
2021,20210218,20210306,20210322,20210407,128,144,1,1.0
2021,20210218,20210306,20210322,20210407,128,160,1,1.0
2021,20210218,20210306,20210322,20210407,128,176,1,1.0
2021,20210218,20210306,20210322,20210407,128,192,1,1.0
2021,20210218,20210306,20210322,20210407,128,208,0,0.9990234375
2021,20210218,20210306,20210322,20210407,128,224,0,0.994140625
2021,20210218,20210306,20210322,20210407,128,240,1,0.9951171875
2021,20210218,20210306,20210322,20210407,128,256,1,0.861328125
2021,20210218,20210306,20210322,20210407,128,272,0,0.6474609375
2021,20210218,20210306,20210322,20210407,128,288,0,0.5283203125
2021,20210218,20210306,20210322,20210407,128,304,0,0.5771484375
2021,20210218,20210306,20210322,20210407,128,320,0,0.671875
2021,20210218,20210306,20210322,20210407,128,336,0,0.7939453125
2021,20210218,20210306,20210322,20210407,128,352,0,0.9208984375
2021,20210218,20210306,20210322,20210407,128,368,0,0.720703125
2021,20210218,20210306,20210322,20210407,128,416,0,0.708984375
2021,20210218,20210306,20210322,20210407,128,432,0,0.73828125
2021,20210218,20210306,20210322,20210407,144,16,1,0.8701171875
2021,20210218,20210306,20210322,20210407,144,32,1,1.0
2021,20210218,20210306,20210322,20210407,144,48,1,1.0
2021,20210218,20210306,20210322,20210407,144,64,1,1.0
2021,20210218,20210306,20210322,20210407,144,80,1,1.0
2021,20210218,20210306,20210322,20210407,144,96,1,1.0
2021,20210218,20210306,20210322,20210407,144,112,1,1.0
2021,20210218,20210306,20210322,20210407,144,128,1,1.0
2021,20210218,20210306,20210322,20210407,144,144,1,1.0
2021,20210218,20210306,20210322,20210407,144,160,1,1.0
2021,20210218,20210306,20210322,20210407,144,176,1,1.0
2021,20210218,20210306,20210322,20210407,144,192,1,1.0
2021,20210218,20210306,20210322,20210407,144,208,1,0.9990234375
2021,20210218,20210306,20210322,20210407,144,224,1,0.9931640625
2021,20210218,20210306,20210322,20210407,144,240,1,0.9892578125
2021,20210218,20210306,20210322,20210407,144,256,1,0.9755859375
2021,20210218,20210306,20210322,20210407,144,272,1,0.912109375
2021,20210218,20210306,20210322,20210407,144,288,1,0.8671875
2021,20210218,20210306,20210322,20210407,144,304,0,0.8583984375
2021,20210218,20210306,20210322,20210407,144,320,0,0.8291015625
2021,20210218,20210306,20210322,20210407,144,336,0,0.83984375
2021,20210218,20210306,20210322,20210407,144,352,0,0.9248046875
2021,20210218,20210306,20210322,20210407,144,368,0,0.95703125
2021,20210218,20210306,20210322,20210407,144,384,0,0.763671875
2021,20210218,20210306,20210322,20210407,144,400,0,0.7431640625
2021,20210218,20210306,20210322,20210407,144,416,0,0.9443359375
2021,20210218,20210306,20210322,20210407,144,432,0,0.9697265625
2021,20210218,20210306,20210322,20210407,144,448,0,0.56640625
2021,20210218,20210306,20210322,20210407,160,0,1,0.6923828125
2021,20210218,20210306,20210322,20210407,160,16,1,1.0
2021,20210218,20210306,20210322,20210407,160,32,1,1.0
2021,20210218,20210306,20210322,20210407,160,48,1,1.0
2021,20210218,20210306,20210322,20210407,160,64,1,1.0
2021,20210218,20210306,20210322,20210407,160,80,1,1.0
2021,20210218,20210306,20210322,20210407,160,96,1,1.0
2021,20210218,20210306,20210322,20210407,160,112,1,1.0
2021,20210218,20210306,20210322,20210407,160,128,1,1.0
2021,20210218,20210306,20210322,20210407,160,144,1,1.0
2021,20210218,20210306,20210322,20210407,160,160,1,1.0
2021,20210218,20210306,20210322,20210407,160,176,1,1.0
2021,20210218,20210306,20210322,20210407,160,192,1,1.0
2021,20210218,20210306,20210322,20210407,160,208,1,1.0
2021,20210218,20210306,20210322,20210407,160,224,1,0.9990234375
2021,20210218,20210306,20210322,20210407,160,240,1,0.994140625
2021,20210218,20210306,20210322,20210407,160,256,1,0.9951171875
2021,20210218,20210306,20210322,20210407,160,272,1,0.9931640625
2021,20210218,20210306,20210322,20210407,160,288,1,0.9921875
2021,20210218,20210306,20210322,20210407,160,304,1,0.9794921875
2021,20210218,20210306,20210322,20210407,160,320,1,0.9521484375
2021,20210218,20210306,20210322,20210407,160,336,0,0.9140625
2021,20210218,20210306,20210322,20210407,160,352,0,0.9296875
2021,20210218,20210306,20210322,20210407,160,368,0,0.8818359375
2021,20210218,20210306,20210322,20210407,160,384,0,0.76171875
2021,20210218,20210306,20210322,20210407,160,400,0,0.8505859375
2021,20210218,20210306,20210322,20210407,160,416,0,0.9365234375
2021,20210218,20210306,20210322,20210407,160,432,0,0.8046875
2021,20210218,20210306,20210322,20210407,160,448,0,0.5478515625
2021,20210218,20210306,20210322,20210407,176,16,1,0.8017578125
2021,20210218,20210306,20210322,20210407,176,32,1,0.947265625
2021,20210218,20210306,20210322,20210407,176,48,1,0.96484375
2021,20210218,20210306,20210322,20210407,176,64,1,0.9990234375
2021,20210218,20210306,20210322,20210407,176,80,1,1.0
2021,20210218,20210306,20210322,20210407,176,96,1,1.0
2021,20210218,20210306,20210322,20210407,176,112,1,1.0
2021,20210218,20210306,20210322,20210407,176,128,1,1.0
2021,20210218,20210306,20210322,20210407,176,144,1,1.0
2021,20210218,20210306,20210322,20210407,176,160,1,1.0
2021,20210218,20210306,20210322,20210407,176,176,1,1.0
2021,20210218,20210306,20210322,20210407,176,192,1,1.0
2021,20210218,20210306,20210322,20210407,176,208,1,1.0
2021,20210218,20210306,20210322,20210407,176,224,1,1.0
2021,20210218,20210306,20210322,20210407,176,240,1,1.0
2021,20210218,20210306,20210322,20210407,176,256,1,1.0
2021,20210218,20210306,20210322,20210407,176,272,1,0.9931640625
2021,20210218,20210306,20210322,20210407,176,288,1,0.9921875
2021,20210218,20210306,20210322,20210407,176,304,1,0.9990234375
2021,20210218,20210306,20210322,20210407,176,320,1,0.9296875
2021,20210218,20210306,20210322,20210407,176,336,0,0.7666015625
2021,20210218,20210306,20210322,20210407,176,352,0,0.7060546875
2021,20210218,20210306,20210322,20210407,176,368,0,0.62890625
2021,20210218,20210306,20210322,20210407,176,384,0,0.70703125
2021,20210218,20210306,20210322,20210407,176,400,0,0.865234375
2021,20210218,20210306,20210322,20210407,176,416,0,0.8232421875
2021,20210218,20210306,20210322,20210407,176,432,0,0.6953125
2021,20210218,20210306,20210322,20210407,176,448,0,0.6181640625
2021,20210218,20210306,20210322,20210407,192,32,1,0.5146484375
2021,20210218,20210306,20210322,20210407,192,48,1,0.56640625
2021,20210218,20210306,20210322,20210407,192,64,1,0.7470703125
2021,20210218,20210306,20210322,20210407,192,80,1,0.947265625
2021,20210218,20210306,20210322,20210407,192,96,1,0.998046875
2021,20210218,20210306,20210322,20210407,192,112,1,1.0
2021,20210218,20210306,20210322,20210407,192,128,1,1.0
2021,20210218,20210306,20210322,20210407,192,144,1,1.0
2021,20210218,20210306,20210322,20210407,192,160,1,1.0
2021,20210218,20210306,20210322,20210407,192,176,1,1.0
2021,20210218,20210306,20210322,20210407,192,192,1,1.0
2021,20210218,20210306,20210322,20210407,192,208,1,1.0
2021,20210218,20210306,20210322,20210407,192,224,1,1.0
2021,20210218,20210306,20210322,20210407,192,240,1,1.0
2021,20210218,20210306,20210322,20210407,192,256,1,1.0
2021,20210218,20210306,20210322,20210407,192,272,1,1.0
2021,20210218,20210306,20210322,20210407,192,288,1,1.0
2021,20210218,20210306,20210322,20210407,192,304,1,1.0
2021,20210218,20210306,20210322,20210407,192,320,1,0.9404296875
2021,20210218,20210306,20210322,20210407,192,336,0,0.78515625
2021,20210218,20210306,20210322,20210407,192,352,1,0.7216796875
2021,20210218,20210306,20210322,20210407,192,368,1,0.736328125
2021,20210218,20210306,20210322,20210407,192,384,0,0.8310546875
2021,20210218,20210306,20210322,20210407,192,400,0,0.7548828125
2021,20210218,20210306,20210322,20210407,192,416,0,0.5859375
2021,20210218,20210306,20210322,20210407,192,432,0,0.6044921875
2021,20210218,20210306,20210322,20210407,192,448,0,0.75
2021,20210218,20210306,20210322,20210407,192,464,1,0.7744140625
2021,20210218,20210306,20210322,20210407,208,80,1,0.5185546875
2021,20210218,20210306,20210322,20210407,208,96,1,0.751953125
2021,20210218,20210306,20210322,20210407,208,112,1,0.9267578125
2021,20210218,20210306,20210322,20210407,208,128,1,0.9921875
2021,20210218,20210306,20210322,20210407,208,144,1,1.0
2021,20210218,20210306,20210322,20210407,208,160,1,1.0
2021,20210218,20210306,20210322,20210407,208,176,1,1.0
2021,20210218,20210306,20210322,20210407,208,192,1,1.0
2021,20210218,20210306,20210322,20210407,208,208,1,1.0
2021,20210218,20210306,20210322,20210407,208,224,1,1.0
2021,20210218,20210306,20210322,20210407,208,240,1,1.0
2021,20210218,20210306,20210322,20210407,208,256,1,1.0
2021,20210218,20210306,20210322,20210407,208,272,0,1.0
2021,20210218,20210306,20210322,20210407,208,288,0,1.0
2021,20210218,20210306,20210322,20210407,208,304,1,1.0
2021,20210218,20210306,20210322,20210407,208,320,1,1.0
2021,20210218,20210306,20210322,20210407,208,336,0,1.0
2021,20210218,20210306,20210322,20210407,208,352,1,0.998046875
2021,20210218,20210306,20210322,20210407,208,368,1,0.998046875
2021,20210218,20210306,20210322,20210407,208,384,1,0.998046875
2021,20210218,20210306,20210322,20210407,208,400,1,0.86328125
2021,20210218,20210306,20210322,20210407,208,416,0,0.7041015625
2021,20210218,20210306,20210322,20210407,208,432,0,0.6875
2021,20210218,20210306,20210322,20210407,208,448,0,0.8232421875
2021,20210218,20210306,20210322,20210407,208,464,1,0.9619140625
2021,20210218,20210306,20210322,20210407,208,480,1,0.7587890625
2021,20210218,20210306,20210322,20210407,208,496,0,0.5390625
2021,20210218,20210306,20210322,20210407,208,512,0,0.6259765625
2021,20210218,20210306,20210322,20210407,208,528,0,0.6708984375
2021,20210218,20210306,20210322,20210407,208,544,0,0.5341796875
2021,20210218,20210306,20210322,20210407,224,112,0,0.529296875
2021,20210218,20210306,20210322,20210407,224,128,1,0.8447265625
2021,20210218,20210306,20210322,20210407,224,144,1,1.0
2021,20210218,20210306,20210322,20210407,224,160,1,1.0
2021,20210218,20210306,20210322,20210407,224,176,1,1.0
2021,20210218,20210306,20210322,20210407,224,192,1,1.0
2021,20210218,20210306,20210322,20210407,224,208,1,1.0
2021,20210218,20210306,20210322,20210407,224,224,1,1.0
2021,20210218,20210306,20210322,20210407,224,240,1,1.0
2021,20210218,20210306,20210322,20210407,224,256,1,1.0
2021,20210218,20210306,20210322,20210407,224,272,1,1.0
2021,20210218,20210306,20210322,20210407,224,288,0,1.0
2021,20210218,20210306,20210322,20210407,224,304,1,1.0
2021,20210218,20210306,20210322,20210407,224,320,1,1.0
2021,20210218,20210306,20210322,20210407,224,336,0,1.0
2021,20210218,20210306,20210322,20210407,224,352,1,1.0
2021,20210218,20210306,20210322,20210407,224,368,1,1.0
2021,20210218,20210306,20210322,20210407,224,384,1,1.0
2021,20210218,20210306,20210322,20210407,224,400,1,1.0
2021,20210218,20210306,20210322,20210407,224,416,1,0.9873046875
2021,20210218,20210306,20210322,20210407,224,432,0,0.9560546875
2021,20210218,20210306,20210322,20210407,224,448,0,0.9599609375
2021,20210218,20210306,20210322,20210407,224,464,0,0.9912109375
2021,20210218,20210306,20210322,20210407,224,480,0,0.93359375
2021,20210218,20210306,20210322,20210407,224,496,0,0.7529296875
2021,20210218,20210306,20210322,20210407,224,512,0,0.787109375
2021,20210218,20210306,20210322,20210407,224,528,0,0.9404296875
2021,20210218,20210306,20210322,20210407,224,544,0,0.6875
2021,20210218,20210306,20210322,20210407,240,144,1,0.8203125
2021,20210218,20210306,20210322,20210407,240,160,1,0.978515625
2021,20210218,20210306,20210322,20210407,240,176,1,1.0
2021,20210218,20210306,20210322,20210407,240,192,1,1.0
2021,20210218,20210306,20210322,20210407,240,208,1,1.0
2021,20210218,20210306,20210322,20210407,240,224,1,1.0
2021,20210218,20210306,20210322,20210407,240,240,1,1.0
2021,20210218,20210306,20210322,20210407,240,256,1,1.0
2021,20210218,20210306,20210322,20210407,240,272,1,1.0
2021,20210218,20210306,20210322,20210407,240,288,1,1.0
2021,20210218,20210306,20210322,20210407,240,304,1,1.0
2021,20210218,20210306,20210322,20210407,240,320,1,1.0
2021,20210218,20210306,20210322,20210407,240,336,1,1.0
2021,20210218,20210306,20210322,20210407,240,352,1,1.0
2021,20210218,20210306,20210322,20210407,240,368,1,1.0
2021,20210218,20210306,20210322,20210407,240,384,1,1.0
2021,20210218,20210306,20210322,20210407,240,400,1,1.0
2021,20210218,20210306,20210322,20210407,240,416,1,1.0
2021,20210218,20210306,20210322,20210407,240,432,1,1.0
2021,20210218,20210306,20210322,20210407,240,448,1,1.0
2021,20210218,20210306,20210322,20210407,240,464,1,1.0
2021,20210218,20210306,20210322,20210407,240,480,0,1.0
2021,20210218,20210306,20210322,20210407,240,496,0,0.9833984375
2021,20210218,20210306,20210322,20210407,240,512,0,0.98046875
2021,20210218,20210306,20210322,20210407,240,528,0,0.9833984375
2021,20210218,20210306,20210322,20210407,240,544,1,0.880859375
2021,20210218,20210306,20210322,20210407,240,560,1,0.771484375
2021,20210218,20210306,20210322,20210407,240,576,0,0.7666015625
2021,20210218,20210306,20210322,20210407,240,592,0,0.6669921875
2021,20210218,20210306,20210322,20210407,256,160,1,0.642578125
2021,20210218,20210306,20210322,20210407,256,176,1,0.8818359375
2021,20210218,20210306,20210322,20210407,256,192,1,0.9931640625
2021,20210218,20210306,20210322,20210407,256,208,1,1.0
2021,20210218,20210306,20210322,20210407,256,224,1,1.0
2021,20210218,20210306,20210322,20210407,256,240,1,1.0
2021,20210218,20210306,20210322,20210407,256,256,1,1.0
2021,20210218,20210306,20210322,20210407,256,272,1,1.0
2021,20210218,20210306,20210322,20210407,256,288,1,1.0
2021,20210218,20210306,20210322,20210407,256,304,1,1.0
2021,20210218,20210306,20210322,20210407,256,320,1,1.0
2021,20210218,20210306,20210322,20210407,256,336,1,1.0
2021,20210218,20210306,20210322,20210407,256,352,1,1.0
2021,20210218,20210306,20210322,20210407,256,368,1,1.0
2021,20210218,20210306,20210322,20210407,256,384,1,1.0
2021,20210218,20210306,20210322,20210407,256,400,1,1.0
2021,20210218,20210306,20210322,20210407,256,416,1,1.0
2021,20210218,20210306,20210322,20210407,256,432,1,1.0
2021,20210218,20210306,20210322,20210407,256,448,1,1.0
2021,20210218,20210306,20210322,20210407,256,464,1,1.0
2021,20210218,20210306,20210322,20210407,256,480,0,1.0
2021,20210218,20210306,20210322,20210407,256,496,1,1.0
2021,20210218,20210306,20210322,20210407,256,512,1,1.0
2021,20210218,20210306,20210322,20210407,256,528,1,1.0
2021,20210218,20210306,20210322,20210407,256,544,1,1.0
2021,20210218,20210306,20210322,20210407,256,560,1,1.0
2021,20210218,20210306,20210322,20210407,256,576,0,0.984375
2021,20210218,20210306,20210322,20210407,256,592,1,0.9189453125
2021,20210218,20210306,20210322,20210407,256,608,1,0.8359375
2021,20210218,20210306,20210322,20210407,256,624,1,0.724609375
2021,20210218,20210306,20210322,20210407,272,192,1,0.5908203125
2021,20210218,20210306,20210322,20210407,272,208,1,0.6201171875
