year,t1,t2,t3,t4,patch_row,patch_col,has_fire
2022,20220218,20220306,20220322,20220407,32,128,0
2022,20220218,20220306,20220322,20220407,32,144,0
2022,20220218,20220306,20220322,20220407,32,160,0
2022,20220218,20220306,20220322,20220407,32,176,0
2022,20220218,20220306,20220322,20220407,32,192,0
2022,20220218,20220306,20220322,20220407,32,208,0
2022,20220218,20220306,20220322,20220407,32,224,0
2022,20220218,20220306,20220322,20220407,32,240,0
2022,20220218,20220306,20220322,20220407,32,256,0
2022,20220218,20220306,20220322,20220407,32,272,0
2022,20220218,20220306,20220322,20220407,32,288,0
2022,20220218,20220306,20220322,20220407,32,304,0
2022,20220218,20220306,20220322,20220407,32,320,0
2022,20220218,20220306,20220322,20220407,32,336,0
2022,20220218,20220306,20220322,20220407,32,352,0
2022,20220218,20220306,20220322,20220407,32,368,0
2022,20220218,20220306,20220322,20220407,32,384,0
2022,20220218,20220306,20220322,20220407,32,400,0
2022,20220218,20220306,20220322,20220407,32,416,0
2022,20220218,20220306,20220322,20220407,32,432,0
2022,20220218,20220306,20220322,20220407,32,448,0
2022,20220218,20220306,20220322,20220407,32,464,0
2022,20220218,20220306,20220322,20220407,32,480,0
2022,20220218,20220306,20220322,20220407,32,496,0
2022,20220218,20220306,20220322,20220407,32,512,0
2022,20220218,20220306,20220322,20220407,32,528,0
2022,20220218,20220306,20220322,20220407,32,544,0
2022,20220218,20220306,20220322,20220407,32,560,0
2022,20220218,20220306,20220322,20220407,32,576,0
2022,20220218,20220306,20220322,20220407,32,592,0
2022,20220218,20220306,20220322,20220407,32,608,0
2022,20220218,20220306,20220322,20220407,32,624,0
2022,20220218,20220306,20220322,20220407,32,640,0
2022,20220218,20220306,20220322,20220407,32,656,0
2022,20220218,20220306,20220322,20220407,32,672,0
2022,20220218,20220306,20220322,20220407,32,688,0
2022,20220218,20220306,20220322,20220407,32,704,0
2022,20220218,20220306,20220322,20220407,32,720,0
2022,20220218,20220306,20220322,20220407,32,736,0
2022,20220218,20220306,20220322,20220407,32,752,0
2022,20220218,20220306,20220322,20220407,32,768,0
2022,20220218,20220306,20220322,20220407,32,784,0
2022,20220218,20220306,20220322,20220407,32,800,0
2022,20220218,20220306,20220322,20220407,32,816,0
2022,20220218,20220306,20220322,20220407,32,832,0
2022,20220218,20220306,20220322,20220407,32,848,0
2022,20220218,20220306,20220322,20220407,32,864,0
2022,20220218,20220306,20220322,20220407,32,880,0
2022,20220218,20220306,20220322,20220407,48,0,0
2022,20220218,20220306,20220322,20220407,48,16,0
2022,20220218,20220306,20220322,20220407,48,32,0
2022,20220218,20220306,20220322,20220407,48,48,0
2022,20220218,20220306,20220322,20220407,48,64,0
2022,20220218,20220306,20220322,20220407,48,80,0
2022,20220218,20220306,20220322,20220407,48,96,0
2022,20220218,20220306,20220322,20220407,48,112,0
2022,20220218,20220306,20220322,20220407,48,128,0
2022,20220218,20220306,20220322,20220407,48,144,0
2022,20220218,20220306,20220322,20220407,48,160,0
2022,20220218,20220306,20220322,20220407,48,176,0
2022,20220218,20220306,20220322,20220407,48,192,0
2022,20220218,20220306,20220322,20220407,48,208,0
2022,20220218,20220306,20220322,20220407,48,224,0
2022,20220218,20220306,20220322,20220407,48,240,0
2022,20220218,20220306,20220322,20220407,48,256,0
2022,20220218,20220306,20220322,20220407,48,272,0
2022,20220218,20220306,20220322,20220407,48,288,0
2022,20220218,20220306,20220322,20220407,48,304,0
2022,20220218,20220306,20220322,20220407,48,320,0
2022,20220218,20220306,20220322,20220407,48,336,0
2022,20220218,20220306,20220322,20220407,48,352,0
2022,20220218,20220306,20220322,20220407,48,368,0
2022,20220218,20220306,20220322,20220407,48,384,0
2022,20220218,20220306,20220322,20220407,48,400,0
2022,20220218,20220306,20220322,20220407,48,416,0
2022,20220218,20220306,20220322,20220407,48,432,0
2022,20220218,20220306,20220322,20220407,48,448,0
2022,20220218,20220306,20220322,20220407,48,464,0
2022,20220218,20220306,20220322,20220407,48,480,0
2022,20220218,20220306,20220322,20220407,48,496,0
2022,20220218,20220306,20220322,20220407,48,512,0
2022,20220218,20220306,20220322,20220407,48,528,0
2022,20220218,20220306,20220322,20220407,48,544,0
2022,20220218,20220306,20220322,20220407,48,560,0
2022,20220218,20220306,20220322,20220407,48,576,0
2022,20220218,20220306,20220322,20220407,48,592,0
2022,20220218,20220306,20220322,20220407,48,608,0
2022,20220218,20220306,20220322,20220407,48,624,0
2022,20220218,20220306,20220322,20220407,48,640,0
2022,20220218,20220306,20220322,20220407,48,656,0
2022,20220218,20220306,20220322,20220407,48,672,0
2022,20220218,20220306,20220322,20220407,48,688,0
2022,20220218,20220306,20220322,20220407,48,704,0
2022,20220218,20220306,20220322,20220407,48,720,0
2022,20220218,20220306,20220322,20220407,48,736,0
2022,20220218,20220306,20220322,20220407,48,752,0
2022,20220218,20220306,20220322,20220407,48,768,0
2022,20220218,20220306,20220322,20220407,48,784,0
2022,20220218,20220306,20220322,20220407,48,800,0
2022,20220218,20220306,20220322,20220407,48,816,0
2022,20220218,20220306,20220322,20220407,48,832,0
2022,20220218,20220306,20220322,20220407,48,848,0
2022,20220218,20220306,20220322,20220407,48,864,0
2022,20220218,20220306,20220322,20220407,48,880,0
2022,20220218,20220306,20220322,20220407,64,0,0
2022,20220218,20220306,20220322,20220407,64,16,1
2022,20220218,20220306,20220322,20220407,64,32,1
2022,20220218,20220306,20220322,20220407,64,48,0
2022,20220218,20220306,20220322,20220407,64,64,0
2022,20220218,20220306,20220322,20220407,64,80,0
2022,20220218,20220306,20220322,20220407,64,96,0
2022,20220218,20220306,20220322,20220407,64,112,0
2022,20220218,20220306,20220322,20220407,64,128,0
2022,20220218,20220306,20220322,20220407,64,144,0
2022,20220218,20220306,20220322,20220407,64,160,0
2022,20220218,20220306,20220322,20220407,64,176,0
2022,20220218,20220306,20220322,20220407,64,192,0
2022,20220218,20220306,20220322,20220407,64,208,0
2022,20220218,20220306,20220322,20220407,64,224,0
2022,20220218,20220306,20220322,20220407,64,240,0
2022,20220218,20220306,20220322,20220407,64,256,0
2022,20220218,20220306,20220322,20220407,64,272,0
2022,20220218,20220306,20220322,20220407,64,288,0
2022,20220218,20220306,20220322,20220407,64,304,0
2022,20220218,20220306,20220322,20220407,64,320,0
2022,20220218,20220306,20220322,20220407,64,336,0
2022,20220218,20220306,20220322,20220407,64,352,0
2022,20220218,20220306,20220322,20220407,64,368,0
2022,20220218,20220306,20220322,20220407,64,384,0
2022,20220218,20220306,20220322,20220407,64,400,0
2022,20220218,20220306,20220322,20220407,64,416,0
2022,20220218,20220306,20220322,20220407,64,432,0
2022,20220218,20220306,20220322,20220407,64,448,0
2022,20220218,20220306,20220322,20220407,64,464,0
2022,20220218,20220306,20220322,20220407,64,480,0
2022,20220218,20220306,20220322,20220407,64,496,0
2022,20220218,20220306,20220322,20220407,64,512,0
2022,20220218,20220306,20220322,20220407,64,528,0
2022,20220218,20220306,20220322,20220407,64,544,0
2022,20220218,20220306,20220322,20220407,64,560,0
2022,20220218,20220306,20220322,20220407,64,576,0
2022,20220218,20220306,20220322,20220407,64,592,0
2022,20220218,20220306,20220322,20220407,64,608,0
2022,20220218,20220306,20220322,20220407,64,624,0
2022,20220218,20220306,20220322,20220407,64,640,0
2022,20220218,20220306,20220322,20220407,64,656,0
2022,20220218,20220306,20220322,20220407,64,672,0
2022,20220218,20220306,20220322,20220407,64,688,0
2022,20220218,20220306,20220322,20220407,64,704,0
2022,20220218,20220306,20220322,20220407,64,720,0
2022,20220218,20220306,20220322,20220407,64,736,0
2022,20220218,20220306,20220322,20220407,64,752,0
2022,20220218,20220306,20220322,20220407,64,768,0
2022,20220218,20220306,20220322,20220407,64,784,0
2022,20220218,20220306,20220322,20220407,64,800,0
2022,20220218,20220306,20220322,20220407,64,816,0
2022,20220218,20220306,20220322,20220407,64,832,0
2022,20220218,20220306,20220322,20220407,64,848,0
2022,20220218,20220306,20220322,20220407,64,864,0
2022,20220218,20220306,20220322,20220407,64,880,0
2022,20220218,20220306,20220322,20220407,80,0,0
2022,20220218,20220306,20220322,20220407,80,16,1
2022,20220218,20220306,20220322,20220407,80,32,1
2022,20220218,20220306,20220322,20220407,80,48,1
2022,20220218,20220306,20220322,20220407,80,64,1
2022,20220218,20220306,20220322,20220407,80,80,0
2022,20220218,20220306,20220322,20220407,80,96,0
2022,20220218,20220306,20220322,20220407,80,112,0
2022,20220218,20220306,20220322,20220407,80,128,0
2022,20220218,20220306,20220322,20220407,80,144,0
2022,20220218,20220306,20220322,20220407,80,160,0
2022,20220218,20220306,20220322,20220407,80,176,0
2022,20220218,20220306,20220322,20220407,80,192,0
2022,20220218,20220306,20220322,20220407,80,208,0
2022,20220218,20220306,20220322,20220407,80,224,0
2022,20220218,20220306,20220322,20220407,80,240,0
2022,20220218,20220306,20220322,20220407,80,256,0
2022,20220218,20220306,20220322,20220407,80,272,0
2022,20220218,20220306,20220322,20220407,80,288,0
2022,20220218,20220306,20220322,20220407,80,304,0
2022,20220218,20220306,20220322,20220407,80,320,0
2022,20220218,20220306,20220322,20220407,80,336,0
2022,20220218,20220306,20220322,20220407,80,352,0
2022,20220218,20220306,20220322,20220407,80,368,0
2022,20220218,20220306,20220322,20220407,80,384,0
2022,20220218,20220306,20220322,20220407,80,400,0
2022,20220218,20220306,20220322,20220407,80,416,0
2022,20220218,20220306,20220322,20220407,80,432,0
2022,20220218,20220306,20220322,20220407,80,448,0
2022,20220218,20220306,20220322,20220407,80,464,0
2022,20220218,20220306,20220322,20220407,80,480,0
2022,20220218,20220306,20220322,20220407,80,496,0
2022,20220218,20220306,20220322,20220407,80,512,0
2022,20220218,20220306,20220322,20220407,80,528,0
2022,20220218,20220306,20220322,20220407,80,544,0
2022,20220218,20220306,20220322,20220407,80,560,0
2022,20220218,20220306,20220322,20220407,80,576,0
2022,20220218,20220306,20220322,20220407,80,592,0
2022,20220218,20220306,20220322,20220407,80,608,0
2022,20220218,20220306,20220322,20220407,80,624,0
2022,20220218,20220306,20220322,20220407,80,640,0
2022,20220218,20220306,20220322,20220407,80,656,0
2022,20220218,20220306,20220322,20220407,80,672,0
2022,20220218,20220306,20220322,20220407,80,688,0
2022,20220218,20220306,20220322,20220407,80,704,0
2022,20220218,20220306,20220322,20220407,80,720,0
2022,20220218,20220306,20220322,20220407,80,736,0
2022,20220218,20220306,20220322,20220407,80,752,0
2022,20220218,20220306,20220322,20220407,80,768,0
2022,20220218,20220306,20220322,20220407,80,784,0
2022,20220218,20220306,20220322,20220407,80,800,0
2022,20220218,20220306,20220322,20220407,80,816,0
2022,20220218,20220306,20220322,20220407,80,832,0
2022,20220218,20220306,20220322,20220407,80,848,0
2022,20220218,20220306,20220322,20220407,80,864,0
2022,20220218,20220306,20220322,20220407,80,880,0
2022,20220218,20220306,20220322,20220407,96,0,0
2022,20220218,20220306,20220322,20220407,96,16,1
2022,20220218,20220306,20220322,20220407,96,32,1
2022,20220218,20220306,20220322,20220407,96,48,1
2022,20220218,20220306,20220322,20220407,96,64,1
2022,20220218,20220306,20220322,20220407,96,80,1
2022,20220218,20220306,20220322,20220407,96,96,1
2022,20220218,20220306,20220322,20220407,96,112,0
2022,20220218,20220306,20220322,20220407,96,128,0
2022,20220218,20220306,20220322,20220407,96,144,0
2022,20220218,20220306,20220322,20220407,96,160,0
2022,20220218,20220306,20220322,20220407,96,176,0
2022,20220218,20220306,20220322,20220407,96,192,0
2022,20220218,20220306,20220322,20220407,96,208,0
2022,20220218,20220306,20220322,20220407,96,224,0
2022,20220218,20220306,20220322,20220407,96,240,0
2022,20220218,20220306,20220322,20220407,96,256,0
2022,20220218,20220306,20220322,20220407,96,272,0
2022,20220218,20220306,20220322,20220407,96,288,0
2022,20220218,20220306,20220322,20220407,96,304,0
2022,20220218,20220306,20220322,20220407,96,320,0
2022,20220218,20220306,20220322,20220407,96,336,0
2022,20220218,20220306,20220322,20220407,96,352,0
2022,20220218,20220306,20220322,20220407,96,368,0
2022,20220218,20220306,20220322,20220407,96,384,0
2022,20220218,20220306,20220322,20220407,96,400,0
2022,20220218,20220306,20220322,20220407,96,416,0
2022,20220218,20220306,20220322,20220407,96,432,0
2022,20220218,20220306,20220322,20220407,96,448,0
2022,20220218,20220306,20220322,20220407,96,464,0
2022,20220218,20220306,20220322,20220407,96,480,0
2022,20220218,20220306,20220322,20220407,96,496,0
2022,20220218,20220306,20220322,20220407,96,512,0
2022,20220218,20220306,20220322,20220407,96,528,0
2022,20220218,20220306,20220322,20220407,96,544,0
2022,20220218,20220306,20220322,20220407,96,560,0
2022,20220218,20220306,20220322,20220407,96,576,0
2022,20220218,20220306,20220322,20220407,96,592,0
2022,20220218,20220306,20220322,20220407,96,608,0
2022,20220218,20220306,20220322,20220407,96,624,0
2022,20220218,20220306,20220322,20220407,96,640,0
2022,20220218,20220306,20220322,20220407,96,656,0
2022,20220218,20220306,20220322,20220407,96,672,0
2022,20220218,20220306,20220322,20220407,96,688,0
2022,20220218,20220306,20220322,20220407,96,704,0
2022,20220218,20220306,20220322,20220407,96,720,0
2022,20220218,20220306,20220322,20220407,96,736,0
2022,20220218,20220306,20220322,20220407,96,752,0
2022,20220218,20220306,20220322,20220407,96,768,0
2022,20220218,20220306,20220322,20220407,96,784,0
2022,20220218,20220306,20220322,20220407,96,800,0
2022,20220218,20220306,20220322,20220407,96,816,0
2022,20220218,20220306,20220322,20220407,96,832,0
2022,20220218,20220306,20220322,20220407,96,848,0
2022,20220218,20220306,20220322,20220407,96,864,0
2022,20220218,20220306,20220322,20220407,96,880,0
2022,20220218,20220306,20220322,20220407,112,0,0
2022,20220218,20220306,20220322,20220407,112,16,1
2022,20220218,20220306,20220322,20220407,112,32,1
2022,20220218,20220306,20220322,20220407,112,48,1
2022,20220218,20220306,20220322,20220407,112,64,1
2022,20220218,20220306,20220322,20220407,112,80,1
2022,20220218,20220306,20220322,20220407,112,96,1
2022,20220218,20220306,20220322,20220407,112,112,0
2022,20220218,20220306,20220322,20220407,112,128,0
2022,20220218,20220306,20220322,20220407,112,144,0
2022,20220218,20220306,20220322,20220407,112,160,0
2022,20220218,20220306,20220322,20220407,112,176,0
2022,20220218,20220306,20220322,20220407,112,192,0
2022,20220218,20220306,20220322,20220407,112,208,0
2022,20220218,20220306,20220322,20220407,112,224,0
2022,20220218,20220306,20220322,20220407,112,240,0
2022,20220218,20220306,20220322,20220407,112,256,0
2022,20220218,20220306,20220322,20220407,112,272,0
2022,20220218,20220306,20220322,20220407,112,288,0
2022,20220218,20220306,20220322,20220407,112,304,0
2022,20220218,20220306,20220322,20220407,112,320,0
2022,20220218,20220306,20220322,20220407,112,336,0
2022,20220218,20220306,20220322,20220407,112,352,0
2022,20220218,20220306,20220322,20220407,112,368,0
2022,20220218,20220306,20220322,20220407,112,384,0
2022,20220218,20220306,20220322,20220407,112,400,0
2022,20220218,20220306,20220322,20220407,112,416,0
2022,20220218,20220306,20220322,20220407,112,432,0
2022,20220218,20220306,20220322,20220407,112,448,0
2022,20220218,20220306,20220322,20220407,112,464,0
2022,20220218,20220306,20220322,20220407,112,480,0
2022,20220218,20220306,20220322,20220407,112,496,0
2022,20220218,20220306,20220322,20220407,112,512,0
2022,20220218,20220306,20220322,20220407,112,528,0
2022,20220218,20220306,20220322,20220407,112,544,0
2022,20220218,20220306,20220322,20220407,112,560,0
2022,20220218,20220306,20220322,20220407,112,576,0
2022,20220218,20220306,20220322,20220407,112,592,0
2022,20220218,20220306,20220322,20220407,112,608,0
2022,20220218,20220306,20220322,20220407,112,624,0
2022,20220218,20220306,20220322,20220407,112,640,0
2022,20220218,20220306,20220322,20220407,112,656,0
2022,20220218,20220306,20220322,20220407,112,672,0
2022,20220218,20220306,20220322,20220407,112,688,0
2022,20220218,20220306,20220322,20220407,112,704,0
2022,20220218,20220306,20220322,20220407,112,720,0
2022,20220218,20220306,20220322,20220407,112,736,0
2022,20220218,20220306,20220322,20220407,112,752,0
2022,20220218,20220306,20220322,20220407,112,768,0
2022,20220218,20220306,20220322,20220407,112,784,0
2022,20220218,20220306,20220322,20220407,112,800,0
2022,20220218,20220306,20220322,20220407,112,816,0
2022,20220218,20220306,20220322,20220407,112,832,0
2022,20220218,20220306,20220322,20220407,112,848,0
2022,20220218,20220306,20220322,20220407,112,864,0
2022,20220218,20220306,20220322,20220407,112,880,0
2022,20220218,20220306,20220322,20220407,128,0,0
2022,20220218,20220306,20220322,20220407,128,16,1
2022,20220218,20220306,20220322,20220407,128,32,1
2022,20220218,20220306,20220322,20220407,128,48,1
2022,20220218,20220306,20220322,20220407,128,64,1
2022,20220218,20220306,20220322,20220407,128,80,1
2022,20220218,20220306,20220322,20220407,128,96,1
2022,20220218,20220306,20220322,20220407,128,112,1
2022,20220218,20220306,20220322,20220407,128,128,1
2022,20220218,20220306,20220322,20220407,128,144,0
2022,20220218,20220306,20220322,20220407,128,160,0
2022,20220218,20220306,20220322,20220407,128,176,0
2022,20220218,20220306,20220322,20220407,128,192,0
2022,20220218,20220306,20220322,20220407,128,208,0
2022,20220218,20220306,20220322,20220407,128,224,0
2022,20220218,20220306,20220322,20220407,128,240,0
2022,20220218,20220306,20220322,20220407,128,256,0
2022,20220218,20220306,20220322,20220407,128,272,0
2022,20220218,20220306,20220322,20220407,128,288,0
2022,20220218,20220306,20220322,20220407,128,304,0
2022,20220218,20220306,20220322,20220407,128,320,0
2022,20220218,20220306,20220322,20220407,128,336,0
2022,20220218,20220306,20220322,20220407,128,352,0
2022,20220218,20220306,20220322,20220407,128,368,0
2022,20220218,20220306,20220322,20220407,128,384,0
2022,20220218,20220306,20220322,20220407,128,400,0
2022,20220218,20220306,20220322,20220407,128,416,0
2022,20220218,20220306,20220322,20220407,128,432,0
2022,20220218,20220306,20220322,20220407,128,448,0
2022,20220218,20220306,20220322,20220407,128,464,0
2022,20220218,20220306,20220322,20220407,128,480,0
2022,20220218,20220306,20220322,20220407,128,496,0
2022,20220218,20220306,20220322,20220407,128,512,0
2022,20220218,20220306,20220322,20220407,128,528,0
2022,20220218,20220306,20220322,20220407,128,544,0
2022,20220218,20220306,20220322,20220407,128,560,0
2022,20220218,20220306,20220322,20220407,128,576,0
2022,20220218,20220306,20220322,20220407,128,592,0
2022,20220218,20220306,20220322,20220407,128,608,0
2022,20220218,20220306,20220322,20220407,128,624,0
2022,20220218,20220306,20220322,20220407,128,640,0
2022,20220218,20220306,20220322,20220407,128,656,0
2022,20220218,20220306,20220322,20220407,128,672,0
2022,20220218,20220306,20220322,20220407,128,688,0
2022,20220218,20220306,20220322,20220407,128,704,0
2022,20220218,20220306,20220322,20220407,128,720,0
2022,20220218,20220306,20220322,20220407,128,736,0
2022,20220218,20220306,20220322,20220407,128,752,0
2022,20220218,20220306,20220322,20220407,128,768,0
2022,20220218,20220306,20220322,20220407,128,784,0
2022,20220218,20220306,20220322,20220407,128,800,0
2022,20220218,20220306,20220322,20220407,128,816,0
2022,20220218,20220306,20220322,20220407,128,832,0
2022,20220218,20220306,20220322,20220407,128,848,0
2022,20220218,20220306,20220322,20220407,128,864,0
2022,20220218,20220306,20220322,20220407,128,880,0
2022,20220218,20220306,20220322,20220407,144,0,0
2022,20220218,20220306,20220322,20220407,144,16,1
2022,20220218,20220306,20220322,20220407,144,32,1
2022,20220218,20220306,20220322,20220407,144,48,1
2022,20220218,20220306,20220322,20220407,144,64,1
2022,20220218,20220306,20220322,20220407,144,80,0
2022,20220218,20220306,20220322,20220407,144,96,1
2022,20220218,20220306,20220322,20220407,144,112,1
2022,20220218,20220306,20220322,20220407,144,128,1
2022,20220218,20220306,20220322,20220407,144,144,0
2022,20220218,20220306,20220322,20220407,144,160,0
2022,20220218,20220306,20220322,20220407,144,176,0
2022,20220218,20220306,20220322,20220407,144,192,0
2022,20220218,20220306,20220322,20220407,144,208,0
2022,20220218,20220306,20220322,20220407,144,224,0
2022,20220218,20220306,20220322,20220407,144,240,0
2022,20220218,20220306,20220322,20220407,144,256,1
2022,20220218,20220306,20220322,20220407,144,272,1
2022,20220218,20220306,20220322,20220407,144,288,1
2022,20220218,20220306,20220322,20220407,144,304,0
2022,20220218,20220306,20220322,20220407,144,320,0
2022,20220218,20220306,20220322,20220407,144,336,0
2022,20220218,20220306,20220322,20220407,144,352,0
2022,20220218,20220306,20220322,20220407,144,368,0
2022,20220218,20220306,20220322,20220407,144,384,0
2022,20220218,20220306,20220322,20220407,144,400,0
2022,20220218,20220306,20220322,20220407,144,416,0
2022,20220218,20220306,20220322,20220407,144,432,0
2022,20220218,20220306,20220322,20220407,144,448,0
2022,20220218,20220306,20220322,20220407,144,464,0
2022,20220218,20220306,20220322,20220407,144,480,0
2022,20220218,20220306,20220322,20220407,144,496,0
2022,20220218,20220306,20220322,20220407,144,512,0
2022,20220218,20220306,20220322,20220407,144,528,0
2022,20220218,20220306,20220322,20220407,144,544,0
2022,20220218,20220306,20220322,20220407,144,560,0
2022,20220218,20220306,20220322,20220407,144,576,0
2022,20220218,20220306,20220322,20220407,144,592,0
2022,20220218,20220306,20220322,20220407,144,608,0
2022,20220218,20220306,20220322,20220407,144,624,0
2022,20220218,20220306,20220322,20220407,144,640,0
2022,20220218,20220306,20220322,20220407,144,656,0
2022,20220218,20220306,20220322,20220407,144,672,0
2022,20220218,20220306,20220322,20220407,144,688,0
2022,20220218,20220306,20220322,20220407,144,704,0
2022,20220218,20220306,20220322,20220407,144,720,0
2022,20220218,20220306,20220322,20220407,144,736,0
2022,20220218,20220306,20220322,20220407,144,752,0
2022,20220218,20220306,20220322,20220407,144,768,0
2022,20220218,20220306,20220322,20220407,144,784,0
2022,20220218,20220306,20220322,20220407,144,800,0
2022,20220218,20220306,20220322,20220407,144,816,0
2022,20220218,20220306,20220322,20220407,144,832,0
2022,20220218,20220306,20220322,20220407,144,848,0
2022,20220218,20220306,20220322,20220407,144,864,0
2022,20220218,20220306,20220322,20220407,144,880,0
2022,20220218,20220306,20220322,20220407,160,0,1
2022,20220218,20220306,20220322,20220407,160,16,1
2022,20220218,20220306,20220322,20220407,160,32,1
2022,20220218,20220306,20220322,20220407,160,48,1
2022,20220218,20220306,20220322,20220407,160,64,1
2022,20220218,20220306,20220322,20220407,160,80,0
2022,20220218,20220306,20220322,20220407,160,96,1
2022,20220218,20220306,20220322,20220407,160,112,1
2022,20220218,20220306,20220322,20220407,160,128,1
2022,20220218,20220306,20220322,20220407,160,144,1
2022,20220218,20220306,20220322,20220407,160,160,1
2022,20220218,20220306,20220322,20220407,160,176,0
2022,20220218,20220306,20220322,20220407,160,192,0
2022,20220218,20220306,20220322,20220407,160,208,0
2022,20220218,20220306,20220322,20220407,160,224,0
2022,20220218,20220306,20220322,20220407,160,240,1
2022,20220218,20220306,20220322,20220407,160,256,1
2022,20220218,20220306,20220322,20220407,160,272,1
2022,20220218,20220306,20220322,20220407,160,288,1
2022,20220218,20220306,20220322,20220407,160,304,0
2022,20220218,20220306,20220322,20220407,160,320,0
2022,20220218,20220306,20220322,20220407,160,336,0
2022,20220218,20220306,20220322,20220407,160,352,0
2022,20220218,20220306,20220322,20220407,160,368,0
2022,20220218,20220306,20220322,20220407,160,384,0
2022,20220218,20220306,20220322,20220407,160,400,0
2022,20220218,20220306,20220322,20220407,160,416,0
2022,20220218,20220306,20220322,20220407,160,432,0
2022,20220218,20220306,20220322,20220407,160,448,0
2022,20220218,20220306,20220322,20220407,160,464,0
2022,20220218,20220306,20220322,20220407,160,480,0
2022,20220218,20220306,20220322,20220407,160,496,0
2022,20220218,20220306,20220322,20220407,160,512,0
2022,20220218,20220306,20220322,20220407,160,528,0
2022,20220218,20220306,20220322,20220407,160,544,0
2022,20220218,20220306,20220322,20220407,160,560,0
2022,20220218,20220306,20220322,20220407,160,576,0
2022,20220218,20220306,20220322,20220407,160,592,0
2022,20220218,20220306,20220322,20220407,160,608,0
2022,20220218,20220306,20220322,20220407,160,624,0
2022,20220218,20220306,20220322,20220407,160,640,0
2022,20220218,20220306,20220322,20220407,160,656,0
2022,20220218,20220306,20220322,20220407,160,672,0
2022,20220218,20220306,20220322,20220407,160,688,0
2022,20220218,20220306,20220322,20220407,160,704,0
2022,20220218,20220306,20220322,20220407,160,720,0
2022,20220218,20220306,20220322,20220407,160,736,0
2022,20220218,20220306,20220322,20220407,160,752,0
2022,20220218,20220306,20220322,20220407,160,768,0
2022,20220218,20220306,20220322,20220407,160,784,0
2022,20220218,20220306,20220322,20220407,160,800,0
2022,20220218,20220306,20220322,20220407,160,816,0
2022,20220218,20220306,20220322,20220407,160,832,0
2022,20220218,20220306,20220322,20220407,160,848,0
2022,20220218,20220306,20220322,20220407,160,864,0
2022,20220218,20220306,20220322,20220407,160,880,0
2022,20220218,20220306,20220322,20220407,176,0,1
2022,20220218,20220306,20220322,20220407,176,16,1
2022,20220218,20220306,20220322,20220407,176,32,1
2022,20220218,20220306,20220322,20220407,176,48,1
2022,20220218,20220306,20220322,20220407,176,64,1
2022,20220218,20220306,20220322,20220407,176,80,0
2022,20220218,20220306,20220322,20220407,176,96,0
2022,20220218,20220306,20220322,20220407,176,112,1
2022,20220218,20220306,20220322,20220407,176,128,1
2022,20220218,20220306,20220322,20220407,176,144,1
2022,20220218,20220306,20220322,20220407,176,160,1
2022,20220218,20220306,20220322,20220407,176,176,1
2022,20220218,20220306,20220322,20220407,176,192,1
2022,20220218,20220306,20220322,20220407,176,208,1
2022,20220218,20220306,20220322,20220407,176,224,0
2022,20220218,20220306,20220322,20220407,176,240,1
2022,20220218,20220306,20220322,20220407,176,256,1
2022,20220218,20220306,20220322,20220407,176,272,1
2022,20220218,20220306,20220322,20220407,176,288,0
2022,20220218,20220306,20220322,20220407,176,304,0
2022,20220218,20220306,20220322,20220407,176,320,0
2022,20220218,20220306,20220322,20220407,176,336,0
2022,20220218,20220306,20220322,20220407,176,352,0
2022,20220218,20220306,20220322,20220407,176,368,0
2022,20220218,20220306,20220322,20220407,176,384,0
2022,20220218,20220306,20220322,20220407,176,400,0
2022,20220218,20220306,20220322,20220407,176,416,0
2022,20220218,20220306,20220322,20220407,176,432,0
2022,20220218,20220306,20220322,20220407,176,448,0
2022,20220218,20220306,20220322,20220407,176,464,0
2022,20220218,20220306,20220322,20220407,176,480,0
2022,20220218,20220306,20220322,20220407,176,496,0
2022,20220218,20220306,20220322,20220407,176,512,0
2022,20220218,20220306,20220322,20220407,176,528,0
2022,20220218,20220306,20220322,20220407,176,544,0
2022,20220218,20220306,20220322,20220407,176,560,0
2022,20220218,20220306,20220322,20220407,176,576,0
2022,20220218,20220306,20220322,20220407,176,592,0
2022,20220218,20220306,20220322,20220407,176,608,0
2022,20220218,20220306,20220322,20220407,176,624,0
2022,20220218,20220306,20220322,20220407,176,640,0
2022,20220218,20220306,20220322,20220407,176,656,0
2022,20220218,20220306,20220322,20220407,176,672,0
2022,20220218,20220306,20220322,20220407,176,688,0
2022,20220218,20220306,20220322,20220407,176,704,0
2022,20220218,20220306,20220322,20220407,176,720,0
2022,20220218,20220306,20220322,20220407,176,736,0
2022,20220218,20220306,20220322,20220407,176,752,0
2022,20220218,20220306,20220322,20220407,176,768,0
2022,20220218,20220306,20220322,20220407,176,784,0
2022,20220218,20220306,20220322,20220407,176,800,0
2022,20220218,20220306,20220322,20220407,176,816,0
2022,20220218,20220306,20220322,20220407,176,832,0
2022,20220218,20220306,20220322,20220407,176,848,0
2022,20220218,20220306,20220322,20220407,176,864,0
2022,20220218,20220306,20220322,20220407,176,880,0
2022,20220218,20220306,20220322,20220407,192,0,0
2022,20220218,20220306,20220322,20220407,192,16,1
2022,20220218,20220306,20220322,20220407,192,32,1
2022,20220218,20220306,20220322,20220407,192,48,1
2022,20220218,20220306,20220322,20220407,192,64,0
2022,20220218,20220306,20220322,20220407,192,80,0
